episode,step,r,c,has_key,energy,action,E
29900,77,8,6,1,30,2,0.069731
29900,77,8,6,1,29,2,0.081556
29900,77,9,6,1,28,0,0.095388
29900,77,9,6,1,27,2,0.111564
29900,77,9,6,1,26,2,0.130485
29900,77,9,6,1,25,3,0.152614
29900,77,9,7,1,24,2,0.178495
29900,77,9,6,1,23,2,0.208767
29900,77,9,6,1,22,0,0.244172
29900,77,8,6,1,21,1,0.285581
29900,77,9,6,1,20,1,0.334013
29900,77,10,6,1,19,0,0.390658
29900,77,10,5,1,18,2,0.45691
29900,77,10,4,1,17,1,0.534398
29900,77,11,4,1,16,3,0.625026
29900,77,12,4,1,15,0,0.731025
29900,77,11,4,1,14,2,0.855
29900,78,5,3,0,80,1,0.000113
29900,78,5,3,0,79,1,0.000132
29900,78,6,3,0,78,1,0.000155
29900,78,7,3,0,77,1,0.000181
29900,78,8,3,0,76,3,0.000212
29900,78,8,4,0,75,0,0.000248
29900,78,7,4,0,74,1,0.00029
29900,78,8,4,0,73,1,0.000339
29900,78,9,4,0,72,1,0.000397
29900,78,10,4,0,71,3,0.000464
29900,78,11,4,0,70,0,0.000542
29900,78,10,4,0,69,3,0.000634
29900,78,10,5,0,68,1,0.000742
29900,78,10,6,0,67,2,0.000868
29900,78,10,5,0,66,1,0.001015
29900,78,11,5,0,65,3,0.001187
29900,78,11,6,0,64,3,0.001389
29900,78,11,7,0,63,1,0.001624
29900,78,12,7,0,62,0,0.0019
29900,78,11,7,0,61,1,0.002222
29900,78,11,8,0,60,1,0.002598
29900,78,12,8,0,59,3,0.003039
29900,78,12,9,0,58,3,0.003555
29900,78,12,10,1,57,2,0.004157
29900,78,12,9,1,56,1,0.004862
29900,78,13,9,1,55,2,0.005687
29900,78,13,8,1,54,0,0.006651
29900,78,12,8,1,53,0,0.007779
29900,78,11,8,1,52,1,0.009099
29900,78,11,7,1,51,3,0.010642
29900,78,11,8,1,50,3,0.012447
29900,78,10,8,1,49,3,0.014557
29900,78,9,8,1,43,1,0.017026
29900,78,9,7,1,42,3,0.019914
29900,78,9,8,1,36,2,0.023291
29900,78,9,7,1,35,0,0.027241
29900,78,9,6,1,34,2,0.031861
29900,78,9,6,1,33,2,0.037264
29900,78,9,6,1,32,2,0.043584
29900,78,9,6,1,31,0,0.050975
29900,78,8,6,1,30,2,0.05962
29900,78,8,6,1,29,2,0.069731
29900,78,9,6,1,28,0,0.081556
29900,78,9,6,1,27,2,0.095388
29900,78,9,6,1,26,2,0.111564
29900,78,9,6,1,25,3,0.130485
29900,78,9,7,1,24,2,0.152614
29900,78,9,6,1,23,2,0.178495
29900,78,9,6,1,22,0,0.208767
29900,78,8,6,1,21,1,0.244172
29900,78,9,6,1,20,1,0.285581
29900,78,10,6,1,19,0,0.334013
29900,78,10,5,1,18,2,0.390658
29900,78,10,4,1,17,1,0.45691
29900,78,11,4,1,16,3,0.534398
29900,78,12,4,1,15,0,0.625026
29900,78,11,4,1,14,2,0.731025
29900,78,11,3,1,13,3,0.855
29900,79,5,3,0,79,1,0.000113
29900,79,6,3,0,78,1,0.000132
29900,79,7,3,0,77,1,0.000155
29900,79,8,3,0,76,3,0.000181
29900,79,8,4,0,75,0,0.000212
29900,79,7,4,0,74,1,0.000248
29900,79,8,4,0,73,1,0.00029
29900,79,9,4,0,72,1,0.000339
29900,79,10,4,0,71,3,0.000397
29900,79,11,4,0,70,0,0.000464
29900,79,10,4,0,69,3,0.000542
29900,79,10,5,0,68,1,0.000634
29900,79,10,6,0,67,2,0.000742
29900,79,10,5,0,66,1,0.000868
29900,79,11,5,0,65,3,0.001015
29900,79,11,6,0,64,3,0.001187
29900,79,11,7,0,63,1,0.001389
29900,79,12,7,0,62,0,0.001624
29900,79,11,7,0,61,1,0.0019
29900,79,11,8,0,60,1,0.002222
29900,79,12,8,0,59,3,0.002598
29900,79,12,9,0,58,3,0.003039
29900,79,12,10,1,57,2,0.003555
29900,79,12,9,1,56,1,0.004157
29900,79,13,9,1,55,2,0.004862
29900,79,13,8,1,54,0,0.005687
29900,79,12,8,1,53,0,0.006651
29900,79,11,8,1,52,1,0.007779
29900,79,11,7,1,51,3,0.009099
29900,79,11,8,1,50,3,0.010642
29900,79,10,8,1,49,3,0.012447
29900,79,9,8,1,43,1,0.014557
29900,79,9,7,1,42,3,0.017026
29900,79,9,8,1,36,2,0.019914
29900,79,9,7,1,35,0,0.023291
29900,79,9,6,1,34,2,0.027241
29900,79,9,6,1,33,2,0.031861
29900,79,9,6,1,32,2,0.037264
29900,79,9,6,1,31,0,0.043584
29900,79,8,6,1,30,2,0.050975
29900,79,8,6,1,29,2,0.05962
29900,79,9,6,1,28,0,0.069731
29900,79,9,6,1,27,2,0.081556
29900,79,9,6,1,26,2,0.095388
29900,79,9,6,1,25,3,0.111564
29900,79,9,7,1,24,2,0.130485
29900,79,9,6,1,23,2,0.152614
29900,79,9,6,1,22,0,0.178495
29900,79,8,6,1,21,1,0.208767
29900,79,9,6,1,20,1,0.244172
29900,79,10,6,1,19,0,0.285581
29900,79,10,5,1,18,2,0.334013
29900,79,10,4,1,17,1,0.390658
29900,79,11,4,1,16,3,0.45691
29900,79,12,4,1,15,0,0.534398
29900,79,11,4,1,14,2,0.625026
29900,79,11,3,1,13,3,0.731025
29900,79,11,4,1,12,1,0.855
29900,80,6,3,0,78,1,0.000113
29900,80,7,3,0,77,1,0.000132
29900,80,8,3,0,76,3,0.000155
29900,80,8,4,0,75,0,0.000181
29900,80,7,4,0,74,1,0.000212
29900,80,8,4,0,73,1,0.000248
29900,80,9,4,0,72,1,0.00029
29900,80,10,4,0,71,3,0.000339
29900,80,11,4,0,70,0,0.000397
29900,80,10,4,0,69,3,0.000464
29900,80,10,5,0,68,1,0.000542
29900,80,10,6,0,67,2,0.000634
29900,80,10,5,0,66,1,0.000742
29900,80,11,5,0,65,3,0.000868
29900,80,11,6,0,64,3,0.001015
29900,80,11,7,0,63,1,0.001187
29900,80,12,7,0,62,0,0.001389
29900,80,11,7,0,61,1,0.001624
29900,80,11,8,0,60,1,0.0019
29900,80,12,8,0,59,3,0.002222
29900,80,12,9,0,58,3,0.002598
29900,80,12,10,1,57,2,0.003039
29900,80,12,9,1,56,1,0.003555
29900,80,13,9,1,55,2,0.004157
29900,80,13,8,1,54,0,0.004862
29900,80,12,8,1,53,0,0.005687
29900,80,11,8,1,52,1,0.006651
29900,80,11,7,1,51,3,0.007779
29900,80,11,8,1,50,3,0.009099
29900,80,10,8,1,49,3,0.010642
29900,80,9,8,1,43,1,0.012447
29900,80,9,7,1,42,3,0.014557
29900,80,9,8,1,36,2,0.017026
29900,80,9,7,1,35,0,0.019914
29900,80,9,6,1,34,2,0.023291
29900,80,9,6,1,33,2,0.027241
29900,80,9,6,1,32,2,0.031861
29900,80,9,6,1,31,0,0.037264
29900,80,8,6,1,30,2,0.043584
29900,80,8,6,1,29,2,0.050975
29900,80,9,6,1,28,0,0.05962
29900,80,9,6,1,27,2,0.069731
29900,80,9,6,1,26,2,0.081556
29900,80,9,6,1,25,3,0.095388
29900,80,9,7,1,24,2,0.111564
29900,80,9,6,1,23,2,0.130485
29900,80,9,6,1,22,0,0.152614
29900,80,8,6,1,21,1,0.178495
29900,80,9,6,1,20,1,0.208767
29900,80,10,6,1,19,0,0.244172
29900,80,10,5,1,18,2,0.285581
29900,80,10,4,1,17,1,0.334013
29900,80,11,4,1,16,3,0.390658
29900,80,12,4,1,15,0,0.45691
29900,80,11,4,1,14,2,0.534398
29900,80,11,3,1,13,3,0.625026
29900,80,11,4,1,12,1,0.731025
29900,80,11,3,1,11,1,0.855
29900,81,7,3,0,77,1,0.000113
29900,81,8,3,0,76,3,0.000132
29900,81,8,4,0,75,0,0.000155
29900,81,7,4,0,74,1,0.000181
29900,81,8,4,0,73,1,0.000212
29900,81,9,4,0,72,1,0.000248
29900,81,10,4,0,71,3,0.00029
29900,81,11,4,0,70,0,0.000339
29900,81,10,4,0,69,3,0.000397
29900,81,10,5,0,68,1,0.000464
29900,81,10,6,0,67,2,0.000542
29900,81,10,5,0,66,1,0.000634
29900,81,11,5,0,65,3,0.000742
29900,81,11,6,0,64,3,0.000868
29900,81,11,7,0,63,1,0.001015
29900,81,12,7,0,62,0,0.001187
29900,81,11,7,0,61,1,0.001389
29900,81,11,8,0,60,1,0.001624
29900,81,12,8,0,59,3,0.0019
29900,81,12,9,0,58,3,0.002222
29900,81,12,10,1,57,2,0.002598
29900,81,12,9,1,56,1,0.003039
29900,81,13,9,1,55,2,0.003555
29900,81,13,8,1,54,0,0.004157
29900,81,12,8,1,53,0,0.004862
29900,81,11,8,1,52,1,0.005687
29900,81,11,7,1,51,3,0.006651
29900,81,11,8,1,50,3,0.007779
29900,81,10,8,1,49,3,0.009099
29900,81,9,8,1,43,1,0.010642
29900,81,9,7,1,42,3,0.012447
29900,81,9,8,1,36,2,0.014557
29900,81,9,7,1,35,0,0.017026
29900,81,9,6,1,34,2,0.019914
29900,81,9,6,1,33,2,0.023291
29900,81,9,6,1,32,2,0.027241
29900,81,9,6,1,31,0,0.031861
29900,81,8,6,1,30,2,0.037264
29900,81,8,6,1,29,2,0.043584
29900,81,9,6,1,28,0,0.050975
29900,81,9,6,1,27,2,0.05962
29900,81,9,6,1,26,2,0.069731
29900,81,9,6,1,25,3,0.081556
29900,81,9,7,1,24,2,0.095388
29900,81,9,6,1,23,2,0.111564
29900,81,9,6,1,22,0,0.130485
29900,81,8,6,1,21,1,0.152614
29900,81,9,6,1,20,1,0.178495
29900,81,10,6,1,19,0,0.208767
29900,81,10,5,1,18,2,0.244172
29900,81,10,4,1,17,1,0.285581
29900,81,11,4,1,16,3,0.334013
29900,81,12,4,1,15,0,0.390658
29900,81,11,4,1,14,2,0.45691
29900,81,11,3,1,13,3,0.534398
29900,81,11,4,1,12,1,0.625026
29900,81,11,3,1,11,1,0.731025
29900,81,12,3,1,10,2,0.855
29900,82,8,3,0,76,3,0.000113
29900,82,8,4,0,75,0,0.000132
29900,82,7,4,0,74,1,0.000155
29900,82,8,4,0,73,1,0.000181
29900,82,9,4,0,72,1,0.000212
29900,82,10,4,0,71,3,0.000248
29900,82,11,4,0,70,0,0.00029
29900,82,10,4,0,69,3,0.000339
29900,82,10,5,0,68,1,0.000397
29900,82,10,6,0,67,2,0.000464
29900,82,10,5,0,66,1,0.000542
29900,82,11,5,0,65,3,0.000634
29900,82,11,6,0,64,3,0.000742
29900,82,11,7,0,63,1,0.000868
29900,82,12,7,0,62,0,0.001015
29900,82,11,7,0,61,1,0.001187
29900,82,11,8,0,60,1,0.001389
29900,82,12,8,0,59,3,0.001624
29900,82,12,9,0,58,3,0.0019
29900,82,12,10,1,57,2,0.002222
29900,82,12,9,1,56,1,0.002598
29900,82,13,9,1,55,2,0.003039
29900,82,13,8,1,54,0,0.003555
29900,82,12,8,1,53,0,0.004157
29900,82,11,8,1,52,1,0.004862
29900,82,11,7,1,51,3,0.005687
29900,82,11,8,1,50,3,0.006651
29900,82,10,8,1,49,3,0.007779
29900,82,9,8,1,43,1,0.009099
29900,82,9,7,1,42,3,0.010642
29900,82,9,8,1,36,2,0.012447
29900,82,9,7,1,35,0,0.014557
29900,82,9,6,1,34,2,0.017026
29900,82,9,6,1,33,2,0.019914
29900,82,9,6,1,32,2,0.023291
29900,82,9,6,1,31,0,0.027241
29900,82,8,6,1,30,2,0.031861
29900,82,8,6,1,29,2,0.037264
29900,82,9,6,1,28,0,0.043584
29900,82,9,6,1,27,2,0.050975
29900,82,9,6,1,26,2,0.05962
29900,82,9,6,1,25,3,0.069731
29900,82,9,7,1,24,2,0.081556
29900,82,9,6,1,23,2,0.095388
29900,82,9,6,1,22,0,0.111564
29900,82,8,6,1,21,1,0.130485
29900,82,9,6,1,20,1,0.152614
29900,82,10,6,1,19,0,0.178495
29900,82,10,5,1,18,2,0.208767
29900,82,10,4,1,17,1,0.244172
29900,82,11,4,1,16,3,0.285581
29900,82,12,4,1,15,0,0.334013
29900,82,11,4,1,14,2,0.390658
29900,82,11,3,1,13,3,0.45691
29900,82,11,4,1,12,1,0.534398
29900,82,11,3,1,11,1,0.625026
29900,82,12,3,1,10,2,0.731025
29900,82,12,2,1,9,3,0.855
29900,83,8,4,0,75,0,0.000113
29900,83,7,4,0,74,1,0.000132
29900,83,8,4,0,73,1,0.000155
29900,83,9,4,0,72,1,0.000181
29900,83,10,4,0,71,3,0.000212
29900,83,11,4,0,70,0,0.000248
29900,83,10,4,0,69,3,0.00029
29900,83,10,5,0,68,1,0.000339
29900,83,10,6,0,67,2,0.000397
29900,83,10,5,0,66,1,0.000464
29900,83,11,5,0,65,3,0.000542
29900,83,11,6,0,64,3,0.000634
29900,83,11,7,0,63,1,0.000742
29900,83,12,7,0,62,0,0.000868
29900,83,11,7,0,61,1,0.001015
29900,83,11,8,0,60,1,0.001187
29900,83,12,8,0,59,3,0.001389
29900,83,12,9,0,58,3,0.001624
29900,83,12,10,1,57,2,0.0019
29900,83,12,9,1,56,1,0.002222
29900,83,13,9,1,55,2,0.002598
29900,83,13,8,1,54,0,0.003039
29900,83,12,8,1,53,0,0.003555
29900,83,11,8,1,52,1,0.004157
29900,83,11,7,1,51,3,0.004862
29900,83,11,8,1,50,3,0.005687
29900,83,10,8,1,49,3,0.006651
29900,83,9,8,1,43,1,0.007779
29900,83,9,7,1,42,3,0.009099
29900,83,9,8,1,36,2,0.010642
29900,83,9,7,1,35,0,0.012447
29900,83,9,6,1,34,2,0.014557
29900,83,9,6,1,33,2,0.017026
29900,83,9,6,1,32,2,0.019914
29900,83,9,6,1,31,0,0.023291
29900,83,8,6,1,30,2,0.027241
29900,83,8,6,1,29,2,0.031861
29900,83,9,6,1,28,0,0.037264
29900,83,9,6,1,27,2,0.043584
29900,83,9,6,1,26,2,0.050975
29900,83,9,6,1,25,3,0.05962
29900,83,9,7,1,24,2,0.069731
29900,83,9,6,1,23,2,0.081556
29900,83,9,6,1,22,0,0.095388
29900,83,8,6,1,21,1,0.111564
29900,83,9,6,1,20,1,0.130485
29900,83,10,6,1,19,0,0.152614
29900,83,10,5,1,18,2,0.178495
29900,83,10,4,1,17,1,0.208767
29900,83,11,4,1,16,3,0.244172
29900,83,12,4,1,15,0,0.285581
29900,83,11,4,1,14,2,0.334013
29900,83,11,3,1,13,3,0.390658
29900,83,11,4,1,12,1,0.45691
29900,83,11,3,1,11,1,0.534398
29900,83,12,3,1,10,2,0.625026
29900,83,12,2,1,9,3,0.731025
29900,83,12,3,1,8,0,0.855
29900,84,7,4,0,74,1,0.000113
29900,84,8,4,0,73,1,0.000132
29900,84,9,4,0,72,1,0.000155
29900,84,10,4,0,71,3,0.000181
29900,84,11,4,0,70,0,0.000212
29900,84,10,4,0,69,3,0.000248
29900,84,10,5,0,68,1,0.00029
29900,84,10,6,0,67,2,0.000339
29900,84,10,5,0,66,1,0.000397
29900,84,11,5,0,65,3,0.000464
29900,84,11,6,0,64,3,0.000542
29900,84,11,7,0,63,1,0.000634
29900,84,12,7,0,62,0,0.000742
29900,84,11,7,0,61,1,0.000868
29900,84,11,8,0,60,1,0.001015
29900,84,12,8,0,59,3,0.001187
29900,84,12,9,0,58,3,0.001389
29900,84,12,10,1,57,2,0.001624
29900,84,12,9,1,56,1,0.0019
29900,84,13,9,1,55,2,0.002222
29900,84,13,8,1,54,0,0.002598
29900,84,12,8,1,53,0,0.003039
29900,84,11,8,1,52,1,0.003555
29900,84,11,7,1,51,3,0.004157
29900,84,11,8,1,50,3,0.004862
29900,84,10,8,1,49,3,0.005687
29900,84,9,8,1,43,1,0.006651
29900,84,9,7,1,42,3,0.007779
29900,84,9,8,1,36,2,0.009099
29900,84,9,7,1,35,0,0.010642
29900,84,9,6,1,34,2,0.012447
29900,84,9,6,1,33,2,0.014557
29900,84,9,6,1,32,2,0.017026
29900,84,9,6,1,31,0,0.019914
29900,84,8,6,1,30,2,0.023291
29900,84,8,6,1,29,2,0.027241
29900,84,9,6,1,28,0,0.031861
29900,84,9,6,1,27,2,0.037264
29900,84,9,6,1,26,2,0.043584
29900,84,9,6,1,25,3,0.050975
29900,84,9,7,1,24,2,0.05962
29900,84,9,6,1,23,2,0.069731
29900,84,9,6,1,22,0,0.081556
29900,84,8,6,1,21,1,0.095388
29900,84,9,6,1,20,1,0.111564
29900,84,10,6,1,19,0,0.130485
29900,84,10,5,1,18,2,0.152614
29900,84,10,4,1,17,1,0.178495
29900,84,11,4,1,16,3,0.208767
29900,84,12,4,1,15,0,0.244172
29900,84,11,4,1,14,2,0.285581
29900,84,11,3,1,13,3,0.334013
29900,84,11,4,1,12,1,0.390658
29900,84,11,3,1,11,1,0.45691
29900,84,12,3,1,10,2,0.534398
29900,84,12,2,1,9,3,0.625026
29900,84,12,3,1,8,0,0.731025
29900,84,11,3,1,7,0,0.855
29900,85,8,4,0,73,1,0.000113
29900,85,9,4,0,72,1,0.000132
29900,85,10,4,0,71,3,0.000155
29900,85,11,4,0,70,0,0.000181
29900,85,10,4,0,69,3,0.000212
29900,85,10,5,0,68,1,0.000248
29900,85,10,6,0,67,2,0.00029
29900,85,10,5,0,66,1,0.000339
29900,85,11,5,0,65,3,0.000397
29900,85,11,6,0,64,3,0.000464
29900,85,11,7,0,63,1,0.000542
29900,85,12,7,0,62,0,0.000634
29900,85,11,7,0,61,1,0.000742
29900,85,11,8,0,60,1,0.000868
29900,85,12,8,0,59,3,0.001015
29900,85,12,9,0,58,3,0.001187
29900,85,12,10,1,57,2,0.001389
29900,85,12,9,1,56,1,0.001624
29900,85,13,9,1,55,2,0.0019
29900,85,13,8,1,54,0,0.002222
29900,85,12,8,1,53,0,0.002598
29900,85,11,8,1,52,1,0.003039
29900,85,11,7,1,51,3,0.003555
29900,85,11,8,1,50,3,0.004157
29900,85,10,8,1,49,3,0.004862
29900,85,9,8,1,43,1,0.005687
29900,85,9,7,1,42,3,0.006651
29900,85,9,8,1,36,2,0.007779
29900,85,9,7,1,35,0,0.009099
29900,85,9,6,1,34,2,0.010642
29900,85,9,6,1,33,2,0.012447
29900,85,9,6,1,32,2,0.014557
29900,85,9,6,1,31,0,0.017026
29900,85,8,6,1,30,2,0.019914
29900,85,8,6,1,29,2,0.023291
29900,85,9,6,1,28,0,0.027241
29900,85,9,6,1,27,2,0.031861
29900,85,9,6,1,26,2,0.037264
29900,85,9,6,1,25,3,0.043584
29900,85,9,7,1,24,2,0.050975
29900,85,9,6,1,23,2,0.05962
29900,85,9,6,1,22,0,0.069731
29900,85,8,6,1,21,1,0.081556
29900,85,9,6,1,20,1,0.095388
29900,85,10,6,1,19,0,0.111564
29900,85,10,5,1,18,2,0.130485
29900,85,10,4,1,17,1,0.152614
29900,85,11,4,1,16,3,0.178495
29900,85,12,4,1,15,0,0.208767
29900,85,11,4,1,14,2,0.244172
29900,85,11,3,1,13,3,0.285581
29900,85,11,4,1,12,1,0.334013
29900,85,11,3,1,11,1,0.390658
29900,85,12,3,1,10,2,0.45691
29900,85,12,2,1,9,3,0.534398
29900,85,12,3,1,8,0,0.625026
29900,85,11,3,1,7,0,0.731025
29900,85,10,3,1,6,3,0.855
29900,86,9,4,0,72,1,0.000113
29900,86,10,4,0,71,3,0.000132
29900,86,11,4,0,70,0,0.000155
29900,86,10,4,0,69,3,0.000181
29900,86,10,5,0,68,1,0.000212
29900,86,10,6,0,67,2,0.000248
29900,86,10,5,0,66,1,0.00029
29900,86,11,5,0,65,3,0.000339
29900,86,11,6,0,64,3,0.000397
29900,86,11,7,0,63,1,0.000464
29900,86,12,7,0,62,0,0.000542
29900,86,11,7,0,61,1,0.000634
29900,86,11,8,0,60,1,0.000742
29900,86,12,8,0,59,3,0.000868
29900,86,12,9,0,58,3,0.001015
29900,86,12,10,1,57,2,0.001187
29900,86,12,9,1,56,1,0.001389
29900,86,13,9,1,55,2,0.001624
29900,86,13,8,1,54,0,0.0019
29900,86,12,8,1,53,0,0.002222
29900,86,11,8,1,52,1,0.002598
29900,86,11,7,1,51,3,0.003039
29900,86,11,8,1,50,3,0.003555
29900,86,10,8,1,49,3,0.004157
29900,86,9,8,1,43,1,0.004862
29900,86,9,7,1,42,3,0.005687
29900,86,9,8,1,36,2,0.006651
29900,86,9,7,1,35,0,0.007779
29900,86,9,6,1,34,2,0.009099
29900,86,9,6,1,33,2,0.010642
29900,86,9,6,1,32,2,0.012447
29900,86,9,6,1,31,0,0.014557
29900,86,8,6,1,30,2,0.017026
29900,86,8,6,1,29,2,0.019914
29900,86,9,6,1,28,0,0.023291
29900,86,9,6,1,27,2,0.027241
29900,86,9,6,1,26,2,0.031861
29900,86,9,6,1,25,3,0.037264
29900,86,9,7,1,24,2,0.043584
29900,86,9,6,1,23,2,0.050975
29900,86,9,6,1,22,0,0.05962
29900,86,8,6,1,21,1,0.069731
29900,86,9,6,1,20,1,0.081556
29900,86,10,6,1,19,0,0.095388
29900,86,10,5,1,18,2,0.111564
29900,86,10,4,1,17,1,0.130485
29900,86,11,4,1,16,3,0.152614
29900,86,12,4,1,15,0,0.178495
29900,86,11,4,1,14,2,0.208767
29900,86,11,3,1,13,3,0.244172
29900,86,11,4,1,12,1,0.285581
29900,86,11,3,1,11,1,0.334013
29900,86,12,3,1,10,2,0.390658
29900,86,12,2,1,9,3,0.45691
29900,86,12,3,1,8,0,0.534398
29900,86,11,3,1,7,0,0.625026
29900,86,10,3,1,6,3,0.731025
29900,86,10,4,1,5,0,0.855
29900,87,10,4,0,71,3,0.000113
29900,87,11,4,0,70,0,0.000132
29900,87,10,4,0,69,3,0.000155
29900,87,10,5,0,68,1,0.000181
29900,87,10,6,0,67,2,0.000212
29900,87,10,5,0,66,1,0.000248
29900,87,11,5,0,65,3,0.00029
29900,87,11,6,0,64,3,0.000339
29900,87,11,7,0,63,1,0.000397
29900,87,12,7,0,62,0,0.000464
29900,87,11,7,0,61,1,0.000542
29900,87,11,8,0,60,1,0.000634
29900,87,12,8,0,59,3,0.000742
29900,87,12,9,0,58,3,0.000868
29900,87,12,10,1,57,2,0.001015
29900,87,12,9,1,56,1,0.001187
29900,87,13,9,1,55,2,0.001389
29900,87,13,8,1,54,0,0.001624
29900,87,12,8,1,53,0,0.0019
29900,87,11,8,1,52,1,0.002222
29900,87,11,7,1,51,3,0.002598
29900,87,11,8,1,50,3,0.003039
29900,87,10,8,1,49,3,0.003555
29900,87,9,8,1,43,1,0.004157
29900,87,9,7,1,42,3,0.004862
29900,87,9,8,1,36,2,0.005687
29900,87,9,7,1,35,0,0.006651
29900,87,9,6,1,34,2,0.007779
29900,87,9,6,1,33,2,0.009099
29900,87,9,6,1,32,2,0.010642
29900,87,9,6,1,31,0,0.012447
29900,87,8,6,1,30,2,0.014557
29900,87,8,6,1,29,2,0.017026
29900,87,9,6,1,28,0,0.019914
29900,87,9,6,1,27,2,0.023291
29900,87,9,6,1,26,2,0.027241
29900,87,9,6,1,25,3,0.031861
29900,87,9,7,1,24,2,0.037264
29900,87,9,6,1,23,2,0.043584
29900,87,9,6,1,22,0,0.050975
29900,87,8,6,1,21,1,0.05962
29900,87,9,6,1,20,1,0.069731
29900,87,10,6,1,19,0,0.081556
29900,87,10,5,1,18,2,0.095388
29900,87,10,4,1,17,1,0.111564
29900,87,11,4,1,16,3,0.130485
29900,87,12,4,1,15,0,0.152614
29900,87,11,4,1,14,2,0.178495
29900,87,11,3,1,13,3,0.208767
29900,87,11,4,1,12,1,0.244172
29900,87,11,3,1,11,1,0.285581
29900,87,12,3,1,10,2,0.334013
29900,87,12,2,1,9,3,0.390658
29900,87,12,3,1,8,0,0.45691
29900,87,11,3,1,7,0,0.534398
29900,87,10,3,1,6,3,0.625026
29900,87,10,4,1,5,0,0.731025
29900,87,9,4,1,4,1,0.855
29900,88,11,4,0,70,0,0.000113
29900,88,10,4,0,69,3,0.000132
29900,88,10,5,0,68,1,0.000155
29900,88,10,6,0,67,2,0.000181
29900,88,10,5,0,66,1,0.000212
29900,88,11,5,0,65,3,0.000248
29900,88,11,6,0,64,3,0.00029
29900,88,11,7,0,63,1,0.000339
29900,88,12,7,0,62,0,0.000397
29900,88,11,7,0,61,1,0.000464
29900,88,11,8,0,60,1,0.000542
29900,88,12,8,0,59,3,0.000634
29900,88,12,9,0,58,3,0.000742
29900,88,12,10,1,57,2,0.000868
29900,88,12,9,1,56,1,0.001015
29900,88,13,9,1,55,2,0.001187
29900,88,13,8,1,54,0,0.001389
29900,88,12,8,1,53,0,0.001624
29900,88,11,8,1,52,1,0.0019
29900,88,11,7,1,51,3,0.002222
29900,88,11,8,1,50,3,0.002598
29900,88,10,8,1,49,3,0.003039
29900,88,9,8,1,43,1,0.003555
29900,88,9,7,1,42,3,0.004157
29900,88,9,8,1,36,2,0.004862
29900,88,9,7,1,35,0,0.005687
29900,88,9,6,1,34,2,0.006651
29900,88,9,6,1,33,2,0.007779
29900,88,9,6,1,32,2,0.009099
29900,88,9,6,1,31,0,0.010642
29900,88,8,6,1,30,2,0.012447
29900,88,8,6,1,29,2,0.014557
29900,88,9,6,1,28,0,0.017026
29900,88,9,6,1,27,2,0.019914
29900,88,9,6,1,26,2,0.023291
29900,88,9,6,1,25,3,0.027241
29900,88,9,7,1,24,2,0.031861
29900,88,9,6,1,23,2,0.037264
29900,88,9,6,1,22,0,0.043584
29900,88,8,6,1,21,1,0.050975
29900,88,9,6,1,20,1,0.05962
29900,88,10,6,1,19,0,0.069731
29900,88,10,5,1,18,2,0.081556
29900,88,10,4,1,17,1,0.095388
29900,88,11,4,1,16,3,0.111564
29900,88,12,4,1,15,0,0.130485
29900,88,11,4,1,14,2,0.152614
29900,88,11,3,1,13,3,0.178495
29900,88,11,4,1,12,1,0.208767
29900,88,11,3,1,11,1,0.244172
29900,88,12,3,1,10,2,0.285581
29900,88,12,2,1,9,3,0.334013
29900,88,12,3,1,8,0,0.390658
29900,88,11,3,1,7,0,0.45691
29900,88,10,3,1,6,3,0.534398
29900,88,10,4,1,5,0,0.625026
29900,88,9,4,1,4,1,0.731025
29900,88,10,4,1,3,1,0.855
29900,89,10,4,0,69,3,0.000113
29900,89,10,5,0,68,1,0.000132
29900,89,10,6,0,67,2,0.000155
29900,89,10,5,0,66,1,0.000181
29900,89,11,5,0,65,3,0.000212
29900,89,11,6,0,64,3,0.000248
29900,89,11,7,0,63,1,0.00029
29900,89,12,7,0,62,0,0.000339
29900,89,11,7,0,61,1,0.000397
29900,89,11,8,0,60,1,0.000464
29900,89,12,8,0,59,3,0.000542
29900,89,12,9,0,58,3,0.000634
29900,89,12,10,1,57,2,0.000742
29900,89,12,9,1,56,1,0.000868
29900,89,13,9,1,55,2,0.001015
29900,89,13,8,1,54,0,0.001187
29900,89,12,8,1,53,0,0.001389
29900,89,11,8,1,52,1,0.001624
29900,89,11,7,1,51,3,0.0019
29900,89,11,8,1,50,3,0.002222
29900,89,10,8,1,49,3,0.002598
29900,89,9,8,1,43,1,0.003039
29900,89,9,7,1,42,3,0.003555
29900,89,9,8,1,36,2,0.004157
29900,89,9,7,1,35,0,0.004862
29900,89,9,6,1,34,2,0.005687
29900,89,9,6,1,33,2,0.006651
29900,89,9,6,1,32,2,0.007779
29900,89,9,6,1,31,0,0.009099
29900,89,8,6,1,30,2,0.010642
29900,89,8,6,1,29,2,0.012447
29900,89,9,6,1,28,0,0.014557
29900,89,9,6,1,27,2,0.017026
29900,89,9,6,1,26,2,0.019914
29900,89,9,6,1,25,3,0.023291
29900,89,9,7,1,24,2,0.027241
29900,89,9,6,1,23,2,0.031861
29900,89,9,6,1,22,0,0.037264
29900,89,8,6,1,21,1,0.043584
29900,89,9,6,1,20,1,0.050975
29900,89,10,6,1,19,0,0.05962
29900,89,10,5,1,18,2,0.069731
29900,89,10,4,1,17,1,0.081556
29900,89,11,4,1,16,3,0.095388
